Field Leader Initials,Year,Date,Loc.,Sex,Age,Pup?,New Mark 1?,Mark 1,Mark 1 Position ,New Mark 2?,Mark 2,Mark 2 Position,New Tag1?,Tag1 #,Tag 1 Pos. ,New Tag2?,Tag2 #,Tag 2 Pos. ,Molt (%),Season,St. Length,Crv. Length,Ax. Girth,Mass,Tare,Mass-Tare,Last seen as P,1st seen as W,Range (days),Comments,Entered in Ano 
"CC, MV",2018,11/13/2017,DCC,M,A,,N,,,,,,N,W16_ ,L-ol-,,,,,,,,,,,,,,,Unknown digit a 3 or 4,
CC,2018,12/30/2017,DCC,M,SA2,,Y,WP772 ,R,,,,N,WP772,L-ol-,,,,,,,,,,,,,,,,
CC,2018,12/30/2017,DCC,M,5,,Y,1X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,12/30/2017,DCC,,5,,Y,2X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,12/31/2017,DCC,,7,,Y,3X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,12/31/2017,DCC,,7,,Y,4X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/2/2018,DCC,M,SA2,,N,,,,,,N,WP772,L-ou-,,,,,,,,,,,,,,,,
CC,2018,1/2/2018,DCL,,10,,Y,6X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/2/2018,DCC,,5,,Y,7X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/4/2018,DCL,M,A,,Y,PBX1,B,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/4/2018,DCL,,10,,Y,8X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/4/2018,DCL,,14,,Y,9X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/4/2018,DCL,,6,,Y,10X,,,,,,,,,,,,,,,,,,,,,,Only part of the one went on ,
CC,2018,1/4/2018,DCC,,10,,Y,11X,,,,,,,,,,,,,,,,,,,,,,Looks like 17X ,
CC,2018,1/4/2018,DCC,,5,,Y,12X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/4/2018,DCC,,7,,Y,13X,,,,,,,,,,,,,,,,,,,,,,Looks like 15X,
CC,2018,1/4/2018,DCC,,10,,Y,14X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/4/2018,DCC,,3,,Y,15X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/4/2018,DCC,,10,,Y,16X,,,,,,,,,,,,,,,,,,,,,,Only half the six ,
CC,2018,1/4/2018,DCC,M,A,,Y,PBX2,B,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/4/2018,DCC,,6,,Y,17X,,,,,,,,,,,,,,,,,,,,,,Upside mark ,
CC,2018,1/4/2018,DCC,,10,,Y,18X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/4/2018,DCC,M,A,,Y,PBX3,B,,,,,,,,,,,,,,,,,,,,,P and 3 only half on fur ,
CC,2018,1/6/2018,DCL,,6,,Y,19X,,,,,,,,,,,,,,,,,,,,,,missing top of 9 mark,
CC,2018,1/6/2018,DCL,,7,,Y,20X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/6/2018,DCL,,5,,Y,21X,,,,,,,,,,,,,,,,,,,,,,missing top half of 2 mark,
CC,2018,1/6/2018,DCL,,6,,Y,22X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/6/2018,DCC,M,A,,N,PBX4,,,,,,,,,,,,,,,,,,,,,,missing P above back,
CC,2018,1/6/2018,DCC,,5,,Y,23X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/6/2018,DCC,,7,,N,24X,,,,,,,,,,,,,,,,,,,,,,missing top of 4 mark,
CC,2018,1/6/2018,DCC,,6,,Y,25X,,,,,,,,,,,,,,,,,,,,,,"looks like 20X, missing top of 5 mark",
CC,2018,1/7/2018,DCL,,7,,N,26X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/7/2018,DCL,,10,,Y,7X,R ,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/7/2018,DCL,M,A,,Y,PBX5,R ,,,,,,,,,,,,,,,,,,,,,"5 looks like ""S""",
CC,2018,1/7/2018,DCL,,7,,Y,28X,L ,,,,,,,,,,,,,,,,,,,,,upside down mark,
CC,2018,1/7/2018,DCL,,6,,Y,29X,R ,,,,,,,,,,,,,,,,,,,,,upside down mark,
CC,2018,1/7/2018,DCC,,6,,Y,30X,L ,,,,,,,,,,,,,,,,,,,,,upside down mark,
CC,2018,1/7/2018,DCC,,3,,Y,31X,L ,,,,,,,,,,,,,,,,,,,,,umbelicus attached,
CC,2018,1/7/2018,DCL,,5,,Y,32L,B,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/7/2018,DCL,,,,N,PBX6,R ,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/7/2018,DCL,,10,,N,14X,R,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/10/2018,DCC,F,A,0,N,,,,,,N,P648,L-ol-,,,,,,,,,,,,,,,,
CC,2018,1/10/2018,DCL,,,,Y,8X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/10/2018,DCL,,,,Y,33X ,R,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/10/2018,DCL,,10,,Y,34X,L,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/10/2018,DCL,,10,,Y,35X,L,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/10/2018,DCC,M,A,,Y,P1,R,,,,,,,,,,,,,,,,,,,,,Only P and 1 transfered ,
CC,2018,1/10/2018,DCC,M,A,,Y,PBX7,L,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/10/2018,DCC,M,SA3,,Y,PBX8,R,,,,,,,,,,,,,,,,,,,,,Only the X 8 Transfered ,
CC,2018,1/10/2018,DCC,,10,,N,36X,,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/10/2018,DCC,,10,,Y,37X,,,,,,,,,,,,,,,,,,,,,,The 7 is backwards ,
CC,2018,1/10/2018,DCC,,W,,Y,38 X,L,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/10/2018,DCC,M,SA3,,Y,PBX10,L,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/10/2018,DCC,M,A,,Y,PBX11,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCL,,,,Y,138X,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCL,,,,N,X82,,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCL,,,,Y,39X,L ,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCL,,,,Y,40X,L ,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,,,Y,41X,L ,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,M,A,,Y,PBX12,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,,,Y,42X,R,,,,,,,,,,,,,,,,,,,,,Upside down,
"CC, MV, EW",2018,1/12/2018,DCC,,,,Y,43X,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,M,A,,Y,BX13,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,,,Y,44X,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,,,Y,45X,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,M,A,,Y,PBX14,,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,10,,Y,1A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,10,,Y,2A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,7,,Y,3A,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,21,,Y,4A,R,,,,,,,,,,,,,,,,,,,,,upside down,
"CC, MV, EW",2018,1/12/2018,DCC,,14,,Y,5A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,5,,Y,6A,L,,,,,,,,,,,,,,,,,,,,,UPSIDE DOWN,
"CC, MV, EW",2018,1/12/2018,DCC,,14,,Y,7A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,21,,Y,8A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,11,,Y,9A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,14,,Y,10A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,7,,N,35X,L,,,,,,,,,,,,,,,,,,,,,MARK UPSIDE DOWN,
"CC, MV, EW",2018,1/12/2018,DCC,,,,N,13X,,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,10,,Y,11A,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,6,,Y,12A,L,,,,,,,,,,,,,,,,,,,,,SMALL MOM,
"CC, MV, EW",2018,1/12/2018,DCC,,W,,N,35X,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,W,,Y,13A,R,,,,,,,,,,,,,,,,,,,,,TOP PART OF 3 AND A MISSING,
"CC, MV, EW",2018,1/12/2018,DCC,,,,N,14X,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,,,,N,3X,B,,,,,,,,,,,,,,,,,,,,,,
"CC, MV, EW",2018,1/12/2018,DCC,M,A,,Y,PBA1,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCL,F,,0,N,,,,,,N,WH042,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,10,,Y,14A,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,14,,N,5A,B,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,10,,Y,15A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,14,,Y,A16,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,10,,Y,17A,B,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,19,,N,23X,B,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,14,,Y,18A,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,W,,N,13A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,7,,Y,19A,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,10,,Y,20A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCL,,10,,Y,1H,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCL,M,A,,Y,PBH1,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCL,,12,,Y,2H,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCL,,11,,Y,3H,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,,,Y,4H,R,,,,,,,,,,,,,,,,,,,,,MARK FAINT,
"CC, MV",2018,1/14/2018,DCC,,14,,Y,5H,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,12,,N,5A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,12,,Y,6H,L,,,,,,,,,,,,,,,,,,,,,6 HAS UNDERSCORE,
"CC, MV",2018,1/14/2018,DCC,,10,,Y,7H,R,,,,,,,,,,,,,,,,,,,,,7 IS SHORT,
"CC, MV",2018,1/14/2018,DCL,,,,N,X17,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCL,,,,N,8X,B,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,,,N,1A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,,,N,23X,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,,,N,17X,B,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,,,N,14X,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/14/2018,DCC,,7,,N,6A,R,,,,,,,,,,,,,,,,,,,,,ABANDONED TODAY,
CC,2018,1/17/2018,ALLN,F,A,0,Y,WP232,R,,,,N,WP232,R-ou-So,,,,,,,,,,,,,,,,
CC,2018,1/17/2018,ALLN,F,A,1,,,,,,,N,WP4_8,L-ol-So ,,,,,,,,,,,,,,,,
CC,2018,1/17/2018,ALLN,,10,,Y,X05,R,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/17/2018,ALLN,,21,,Y,X51,,,,,,,,,,,,,,,,,,,,,,Almost weaned and the 5 looks like a 3 ,
"CC, EW",2018,1/19/2018,LT,,10,,Y,8H,L,,,,,,,,,,,,,,,,,,,,,,
"CC, EW",2018,1/19/2018,LT,,12,,Y,9H,R,,,,,,,,,,,,,,,,,,,,,,
"CC, EW",2018,1/19/2018,LT,M,A,,Y,PBH2,R,,,,,,,,,,,,,,,,,,,,,Top of P missing,
"CC, EW",2018,1/19/2018,LT,,10,,Y,10H,L,,,,,,,,,,,,,,,,,,,,,,
"CC, EW",2018,1/19/2018,LT,,5,,Y,11H,B,,,,,,,,,,,,,,,,,,,,,faint and could look like HH,
"CC, EW",2018,1/19/2018,LT,,7,,Y,12H,L,,,,,,,,,,,,,,,,,,,,,,
"CC, EW",2018,1/19/2018,LT,,10,,Y,13H,R,,,,,,,,,,,,,,,,,,,,,Upside down,
"CC, EW",2018,1/19/2018,LT,,10,,Y,14H,L,,,,,,,,,,,,,,,,,,,,,,
"CC, EW",2018,1/19/2018,LT,,10,,Y,15H,L,,,,,,,,,,,,,,,,,,,,,,
"CC, EW",2018,1/19/2018,LT,,10,,Y,16H,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLS,F,A,,Y,382VW,L,,,,N,WV283,L-ol-,,,,,,,,,,,,,,,mark is backwards,
"CC, MV",2018,1/20/2018,ALLS,F,A,,Y,WP469,,,,,N,WP469,L-ol-,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLN,,10,,Y,A21,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLN,,10,,Y,A22,L,,,,,,,,,,,,,,,,,,,,,tops of a and 2's are missing,
"CC, MV",2018,1/20/2018,ALLN,,14,,Y,A23,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLN,,7,,Y,A24,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLN,,7,,Y,A25,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLN,,14,,Y,A26,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLN,,12,,Y,A27,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLN,,11,,Y,A28,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLN,,11,,Y,A29,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLN,M,SA3,,Y,PBA2,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLN,M,A,,Y,PBA3,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLN,M,A,,Y,PBA4,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLN,M,A,,Y,PBA5,R,,,,,,,,,,,,,,,,,,,,,p looks like R,
"CC, MV",2018,1/20/2018,ALLN,M,A,,Y,PBA6,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLS,,20,,Y,53X,B,,,,,,,,,,,,,,,,,,,,,upside down,
"CC, MV",2018,1/20/2018,ALLS,,21,,Y,54X,B,,,,,,,,,,,,,,,,,,,,,top of 5 missing,
"CC, MV",2018,1/20/2018,ALLS,,21,,Y,55X,L,,,,,,,,,,,,,,,,,,,,,Looks like 5x,
"CC, MV",2018,1/20/2018,ALLS,,21,,Y,56X,R,,,,,,,,,,,,,,,,,,,,,looks like 6x,
"CC, MV",2018,1/20/2018,ALLS,,21,,Y,57X,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLS,,14,,N,A29,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLS,,10,,N,A28,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLS,,10,,Y,58X,L,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/20/2018,ALLS,,10,,Y,59X,R,,,,,,,,,,,,,,,,,,,,,missing top of 9,
"MV, EW",2018,1/21/2018,ALLN,M,A,,N,PBA3,L,,,,,,,,,,,,,,,,,,,,,HAREM:14,
"MV, EW",2018,1/21/2018,ALLN,,7,,N,A21,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,ALLN,M,A,,N,PBA5,R,,,,,,,,,,,,,,,,,,,,,HAREM: 15,
"MV, EW",2018,1/21/2018,ALLN,M,SA3,,Y,PBA7,L,,,,,,,,,,,,,,,,,,,,,HAREM: 19; 7 not completed,
"MV, EW",2018,1/21/2018,ALLN,M,A,,Y,PBA8,,,,,,,,,,,,,,,,,,,,,,8 looks like B,
"MV, EW",2018,1/21/2018,ALLN,,7,,N,A25,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,ALLN,,14,,N,58X,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,ALLN,,25,,N,X51,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,ALLN,,11,,Y,A30,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,ALLS,M ,A,,N,PBA4,R,,,,,,,,,,,,,,,,,,,,,BETA; chased by PBA9,
"MV, EW",2018,1/21/2018,ALLS,M ,A,,Y,PBA9,L,,,,,,,,,,,,,,,,,,,,,"high BETA, chased PBA4",
"MV, EW",2018,1/21/2018,ALLS,,14,,N,53X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,ALLS,M,SA4,,Y,PBA10,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,ALLS,,14,,Y,A31,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,ALLS,M,SA4,,Y,PBA11,"L,R",,,,,,,,,,,,,,,,,,,,,R didn't go on all the way,
"MV, EW",2018,1/21/2018,DCL,,14,,N,3H,B,,,,,,,,,,,,,,,,,,,,,Located middle right of back,
"MV, EW",2018,1/21/2018,DCL,,18,,N,11X,B,,,,,,,,,,,,,,,,,,,,,Left side of back,
"MV, EW",2018,1/21/2018,DCL,,21,,N,22X,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,DCL,,18,,N,33X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,DCL,,21,,N,40X,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,DCL,,W,,N,_0X,B,,,,,,,,,,,,,,,,,,,,,Right back; missing first number,
"MV, EW",2018,1/21/2018,DCC,,14,,N,14A,L,,,,,,,,,,,,,,,,,,,,,14 may be 19,
"MV, EW",2018,1/21/2018,DCC,,21,,N,8A,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,DCC,,14,,N,5H,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,DCC,,21,,N,23X,B,,,,,,,,,,,,,,,,,,,,,Right back,
"MV, EW",2018,1/21/2018,DCC,,18,,N,4H,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/21/2018,DCC,M,A,,N,PBX10,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,F,A,0,Y,VX744,R,,,,N,X744,R-ou-,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,12,,Y,17H,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,12,,Y,18H,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,,,N,A21,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,16,,Y,19H,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,15,,Y,20H,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,20,,N,_0X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,14,,Y,21H,B,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,M,A,,Y,PBA1_,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,M,A,,Y,PBH3,R,,,,,,,,,,,,,,,,,,,,,17-18 FEMALES,
"MV, CC",2018,1/22/2018,ALLN,M,A,,N,PBA2,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,M,A,,Y,PBA2,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,M,A,,N,PBA_,,,,,,,,,,,,,,,,,,,,,,"PBA_(5, 3, OR 8)",
"MV, CC",2018,1/22/2018,ALLN,M,A,,Y,PBA12,L,,,,,,,,,,,,,,,,,,,,,ALPHA,
"MV, CC",2018,1/22/2018,ALLN,M,SA4,,Y,PBA13,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,M,A,,N,PBA4,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,M,A,,Y,PBA14,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,M,SA4,,Y,PBA15,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLS,,14,,N,A28,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLS,,18,,Y,30A,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLS,,18,,Y,31A,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLS,M,A,,Y,PBA17,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLS,,14,,Y,32A,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,25,,N,X51,R,,,,,,,,,,,,,,,,,,,,,MARK UPSIDEDOWN,
"MV, CC",2018,1/22/2018,ALLN,M,A,,N,PBA10,,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,M,A,,Y,BA18,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,18,,N,35X,R,,,,,,,,,,,,,,,,,,,,,MARK UPSIDEDOWN,
"MV, CC",2018,1/22/2018,ALLN,,21,,Y,5PX,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,15,,Y,60X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,21,,Y,61X,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,21,,Y,62X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,15,,Y,63X,L,,,,,,,,,,,,,,,,,,,,,TOP OF 3 AND 6 MISSING,
"MV, CC",2018,1/22/2018,ALLN,,10,,Y,64X,L,,,,,,,,,,,,,,,,,,,,,MISSING OR LIGHT 6,
"MV, CC",2018,1/22/2018,ALLN,,10,,Y,65X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,21,,N,5PX,,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,1/22/2018,ALLN,,21,,Y,66X,R,,,,,,,,,,,,,,,,,,,,,66X MARK CLOSE TO STOMACH,
CC,2018,1/24/2018,LT,F,A,,N,,,,,,N,WP815,L-ol-,,,,,,,,,,,,,,,,
CC,2018,1/24/2018,LT,M,SA2,,Y,PBX16,R,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/24/2018,LT,M,A,,Y,PBX15,R,,,,,,,,,,,,,,,,,,,,,,
CC,2018,1/24/2018,LT,F,A,,N,WP556,R,,,,,,,,,,,,,,,,,,,,,,
"CC, EW",2018,1/26/2018,LT,F,,,,,,,,,N,_X744,R,,,,,,,,,,,,,,,,
"CC, EW",2018,1/26/2018,LT,,,,N,21H,B,,,,,,,,,,,,,,,,,,,,,,
"CC, EW",2018,1/26/2018,LT,,W,,N,51X,R,,,,,,,,,,,,,,,,,,,,,,
"CC, EW",2018,1/26/2018,ALLS,,,,N,55_,L,,,,,,,,,,,,,,,,,,,,,close to weaning,
"CC, EW",2018,1/26/2018,ALLS,,,,N,X28,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/27/2018,LTC,F,A,1,N,,,,,,N,P815,L-ol-,,,,,,,,,,,,,,,,
"CC, MV",2018,1/27/2018,LTC,,21,,Y,40A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/27/2018,LTC,,,,Y,WP815,R,,,,,,,,,,,,,,,,,,,,,Pup of P815,
"CC, MV",2018,1/27/2018,LTC,,21,,Y,41A,R,,,,,,,,,,,,,,,,,,,,,,
"CC, MV",2018,1/27/2018,LTC,,14,,N,16H,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCL,,W,,N,32X,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCL,,25,,N,21X,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCL,,W,,N,20X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCL,,25,,N,2H,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCL,,25,,N,3H,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCL,,25,,N,9X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCL,M,A,,N,PBX3,R,,,,,,,,,,,,,,,,,,,,,"Alpha, 3 might be 8",
"MV, EW",2018,1/28/2018,DCC,,25,,N,5H,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCC,,25,,N,20A,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCC,,21,,N,10A,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCC,,W,,N,35X,L,,,,,,,,,,,,,,,,,,,,,Silver coat,
